1.166666670000003452e-02 5.760426715953958577e-04
2.333333340000006903e-02 2.880213357976979180e-03
3.500000010000010181e-02 7.488554730740145174e-03
4.666666680000013806e-02 1.267293877509870735e-02
5.833333350000017431e-02 2.160160018482733951e-02
7.000000020000020362e-02 2.793806957237669752e-02
8.166666690000023987e-02 3.542662430311684096e-02
9.333333360000027612e-02 4.637143506342935456e-02
1.050000003000003124e-01 5.357196845837181032e-02
1.166666670000003486e-01 7.142929127782907117e-02
1.283333337000003849e-01 8.237410203814160559e-02
1.400000004000004072e-01 9.331891279845411225e-02
1.516666671000004574e-01 1.028236168797781597e-01
1.633333338000004797e-01 1.224090677140216021e-01
1.750000005000005299e-01 1.408424332050742522e-01
1.866666672000005522e-01 1.572596493455430677e-01
1.983333339000005746e-01 1.851977189179197791e-01
2.100000006000006247e-01 1.995987857078046490e-01
2.216666673000006471e-01 2.151519378408803529e-01
2.333333340000006972e-01 2.453941780996385935e-01
2.450000007000007196e-01 2.618113942401074090e-01
2.566666674000007697e-01 2.825489304175416438e-01
2.683333341000008199e-01 3.001182319012012378e-01
2.800000008000008145e-01 3.254641094513986421e-01
2.916666675000008646e-01 3.312245361673525901e-01
3.033333342000009147e-01 3.706834591716371974e-01
3.150000009000009094e-01 3.905569313416782928e-01
3.266666676000009595e-01 4.308799183533560395e-01
3.383333343000010096e-01 4.441288998000501587e-01
3.500000010000010597e-01 4.496013051802064120e-01
3.616666677000010544e-01 4.879081428413002408e-01
3.733333344000011045e-01 5.121019350483068111e-01
3.850000011000011546e-01 5.625056688129039806e-01
3.966666678000011492e-01 5.469525166798282489e-01
4.083333345000011994e-01 5.613535834697132021e-01
4.200000012000012495e-01 5.884275890346968296e-01
4.316666679000012996e-01 6.186698292934551535e-01
4.433333346000012942e-01 6.440157068436525023e-01
4.550000013000013444e-01 6.722417977518270193e-01
4.666666680000013945e-01 6.687855417222545729e-01
4.783333347000013891e-01 7.030600806821805104e-01
4.900000014000014392e-01 7.004678886600014254e-01
5.016666681000014893e-01 7.773695853179865001e-01
5.133333348000015395e-01 7.523117291035869014e-01
5.250000015000015896e-01 7.793857346685704179e-01
5.366666682000016397e-01 8.067477615693517956e-01
5.483333349000015788e-01 8.234529990456181947e-01
5.600000016000016290e-01 8.153884016432828563e-01
5.716666683000016791e-01 8.444785565588501797e-01
5.833333350000017292e-01 8.577275380055443543e-01
5.950000017000017793e-01 8.614718153709145509e-01
6.066666684000018295e-01 8.513910686179950726e-01
6.183333351000018796e-01 8.822093515483487858e-01
6.300000018000018187e-01 9.095713784491299414e-01
6.416666685000018688e-01 9.055390797479622167e-01
6.533333352000019190e-01 9.429818534016630727e-01
6.650000019000019691e-01 9.006427170394013526e-01
6.766666686000020192e-01 9.689037736234556997e-01
6.883333353000020693e-01 9.326130853129457332e-01
7.000000020000021195e-01 9.268526585969918408e-01
7.116666687000020586e-01 9.954017365168438269e-01
7.233333354000021087e-01 9.637193895790973075e-01
7.350000021000021588e-01 9.697678376308488390e-01
7.466666688000022090e-01 9.579589628631431930e-01
7.583333355000022591e-01 9.712079443098372566e-01
7.700000022000023092e-01 9.484542587818191040e-01
7.816666689000023593e-01 9.665996029370742537e-01
7.933333356000022984e-01 9.735121149962189246e-01
8.050000023000023486e-01 9.697678376308488390e-01
8.166666690000023987e-01 9.761043070183982318e-01
8.283333357000024488e-01 9.245484879106101728e-01
8.400000024000024990e-01 9.651594962580856141e-01
8.516666691000025491e-01 9.481662374460214648e-01
8.633333358000025992e-01 9.415417467226744330e-01
8.750000025000025383e-01 9.254125519180034232e-01
8.866666692000025884e-01 9.216682745526332265e-01
8.983333359000026386e-01 9.530626001545822179e-01
9.100000026000026887e-01 9.003546957036037135e-01
9.216666693000027388e-01 9.153318051650839449e-01
9.333333360000027890e-01 8.663681780794753040e-01
9.450000027000028391e-01 8.813452875409554244e-01
9.566666694000027782e-01 8.787530955187762283e-01
9.683333361000028283e-01 8.799051808619671178e-01
9.800000028000028784e-01 8.557113886549605475e-01
9.916666695000029286e-01 8.413103218650755943e-01
1.003333336200002979e+00 8.439025138872549014e-01
1.015000002900003029e+00 8.165404869864735238e-01
1.026666669600003079e+00 7.782336493253796394e-01
1.038333336300003129e+00 7.940748227942531212e-01
1.050000003000003179e+00 7.537518357825753190e-01
1.061666669700003229e+00 7.520237077677891513e-01
1.073333336400003279e+00 7.373346196421066701e-01
1.085000003100003108e+00 7.471273450592283982e-01
1.096666669800003158e+00 7.235095955238171062e-01
1.108333336500003208e+00 7.056522727043597065e-01
1.120000003200003258e+00 6.952835046156427001e-01
1.131666669900003308e+00 6.869308858775095006e-01
1.143333336600003358e+00 6.754100324456016047e-01
1.155000003300003408e+00 6.705136697370406296e-01
1.166666670000003458e+00 6.287505760463744098e-01
1.178333336700003509e+00 6.034046984961771720e-01
1.190000003400003559e+00 6.278865120389814924e-01
1.201666670100003609e+00 5.757546502595981552e-01
1.213333336800003659e+00 5.722983942300257088e-01
1.225000003500003709e+00 5.504087727094006954e-01
1.236666670200003759e+00 5.434962606502559135e-01
1.248333336900003587e+00 5.400400046206835780e-01
1.260000003600003637e+00 5.313993645467526283e-01
1.271666670300003688e+00 5.218946604654286503e-01
1.283333337000003738e+00 5.132540203914977006e-01
1.295000003700003788e+00 4.824357374611439320e-01
1.306666670400003838e+00 5.014451456237920546e-01
1.318333337100003888e+00 4.657304999848774774e-01
1.330000003800003938e+00 4.461450491506340210e-01
1.341666670500003988e+00 4.602580946047213351e-01
1.353333337200004038e+00 4.231033422868181737e-01
1.365000003900004089e+00 4.207991716004366722e-01
1.376666670600004139e+00 4.115824888549103333e-01
1.388333337300004189e+00 3.905569313416782928e-01
1.400000004000004239e+00 3.876767179837012911e-01
1.411666670700004067e+00 3.775959712307819793e-01
1.423333337400004117e+00 3.591626057397293015e-01
1.435000004100004167e+00 3.444735176140467092e-01
1.446666670800004217e+00 3.571464563891454391e-01
1.458333337500004268e+00 3.274802588019825045e-01
1.470000004200004318e+00 3.194156613996469440e-01
1.481666670900004368e+00 3.199917040712423333e-01
1.493333337600004418e+00 3.006942745727966271e-01
1.505000004300004468e+00 2.949338478568426791e-01
1.516666671000004518e+00 2.808208024027554761e-01
1.528333337700004568e+00 2.724681836646222211e-01
1.540000004400004618e+00 2.701640129782406086e-01
1.551666671100004669e+00 2.514426261513902916e-01
1.563333337800004719e+00 2.574910742031419342e-01
1.575000004500004769e+00 2.445301140922455374e-01
1.586666671200004597e+00 2.453941780996385935e-01
1.598333337900004647e+00 2.200483005494412170e-01
1.610000004600004697e+00 2.186081938704526884e-01
1.621666671300004747e+00 2.047831697521632077e-01
1.633333338000004797e+00 2.105435964681171557e-01
1.645000004700004848e+00 1.995987857078046490e-01
1.656666671400004898e+00 2.039191057447700961e-01
1.668333338100004948e+00 1.826055268957404443e-01
