#cutoff=3.50000000
0.116666667E-01,300,45,46,38,40,39,28,36,40,30,26,33,32,33,31,21,30,30,36,24,24,23,33,15,25,29,27,22,17,22,19,19,19,22,21,17,19,15,18,17,17,23,16,17,17,20,11,9,12,11,11,9,5,7,10,8,12,13,13,16,16,8,8,7,12,7,11,5,9,9,10,6,5,11,12,8,6,4,8,9,5,14,11,10,6,11,10,7,4,13,6,6,10,5,6,6,7,7,2,6,1,6,4,3,5,6,7,4,1,5,1,2,7,2,5,2,3,3,3,5,5,6,4,5,2,3,3,5,1,6,1,2,2,2,6,4,2,4,0,1,4,1,2,2,6,3,1,1,1,3,3,3,2,2,4,5,2,0,1,3,0,2,3,2,1,0,1,0,0,1,0,1,1,3,0,1,1,1,2,0,1,2,2,3,1,1,4,1,0,1,0,1,2,1,0,0,0,1,0,0,2,0,1,2,0,1,1,0,0,1,1,1,1,1,2,2,1,0,0,1,1,1,0,2,0,1,1,0,2,0,0,1,0,0,0,2,1,0,0,2,0,1,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,1,0,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.116666667E-01,300,40,45,45,43,45,32,42,38,29,47,30,28,36,33,33,31,27,29,33,23,34,18,30,21,21,22,29,25,19,19,26,22,20,19,27,27,17,25,26,19,20,17,10,13,12,20,14,12,18,12,7,12,12,7,7,17,10,3,12,13,10,9,9,11,12,11,12,4,9,3,8,10,10,10,1,11,12,6,6,7,5,7,7,5,4,10,10,3,2,9,3,3,5,2,1,7,1,3,5,2,9,3,3,4,3,0,4,2,2,4,3,0,2,4,4,2,6,2,2,2,1,2,2,2,7,4,3,3,4,3,1,2,1,3,1,2,2,1,3,0,0,2,2,1,3,2,3,1,0,5,2,0,1,1,1,1,0,2,1,0,3,0,2,1,3,0,2,2,1,2,0,1,1,3,1,2,2,2,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,4,0,2,1,0,0,0,1,0,2,1,0,1,2,2,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,2,1,0,0,1,1,0,0,2,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,3,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
0.116666667E-01,300,42,44,46,47,39,48,32,31,30,36,32,34,18,40,45,31,25,35,33,31,33,17,22,25,26,16,34,18,22,14,14,28,23,22,20,18,11,34,22,15,10,14,18,18,18,20,12,16,9,13,12,10,15,15,11,6,14,11,5,6,12,9,9,12,17,5,8,7,6,3,7,5,9,5,7,7,6,4,7,7,5,8,6,7,9,8,0,13,8,3,8,5,7,6,9,7,7,7,2,5,1,6,3,3,4,3,4,4,4,5,2,3,4,3,2,5,3,3,2,3,1,3,3,1,2,3,2,1,0,2,7,1,4,0,1,6,1,1,4,2,0,1,4,1,2,2,2,2,3,0,2,2,1,1,6,1,2,4,1,1,4,1,0,1,1,1,2,3,4,1,1,0,4,1,0,1,2,1,1,0,2,1,3,2,0,2,1,0,2,1,1,0,1,0,0,0,0,0,1,0,0,2,2,0,1,1,0,1,1,2,1,1,0,0,3,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,2,0,0,2,0,0,1,0,0,0,2,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1
0.116666667E-01,300,59,59,37,52,42,38,36,31,41,47,43,47,22,29,33,27,36,20,31,29,28,33,26,21,20,32,16,19,26,22,15,27,24,18,23,21,19,18,9,21,12,9,19,13,15,15,16,11,21,19,17,16,11,10,10,9,10,12,5,12,14,13,10,9,7,5,15,7,7,7,11,7,10,8,8,5,4,5,7,9,4,7,5,7,6,7,6,5,5,4,6,3,9,5,9,6,5,4,2,4,3,3,4,1,3,3,3,5,5,5,4,6,1,2,5,2,0,2,2,3,1,3,4,1,3,4,3,0,0,2,2,2,3,2,3,4,2,3,1,3,2,1,2,1,2,1,1,0,1,1,1,1,4,2,0,1,2,1,1,0,0,0,1,0,0,2,1,2,2,1,0,0,0,1,0,0,2,2,2,0,1,0,2,0,0,1,2,0,0,0,0,0,1,0,1,0,0,3,1,2,0,3,2,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.116666667E-01,300,37,40,33,39,35,30,45,36,38,34,29,37,32,32,23,37,25,34,35,38,29,26,21,19,17,23,27,14,26,23,13,18,18,25,21,14,19,15,10,13,17,24,20,16,12,8,14,9,11,12,19,11,11,9,10,16,9,10,17,11,10,10,8,9,9,8,6,8,13,6,12,6,10,8,6,12,8,6,8,5,6,3,8,6,7,5,5,3,7,3,4,7,1,13,4,8,4,5,10,6,4,5,4,3,4,7,4,2,4,4,5,1,3,3,2,2,5,3,3,4,3,0,3,3,3,1,3,5,4,3,2,0,3,3,6,4,3,4,2,3,2,2,2,1,0,2,0,0,1,1,1,2,4,3,2,0,1,3,3,1,3,1,3,1,0,3,2,1,1,2,3,1,2,0,1,1,0,3,3,0,1,2,4,2,2,3,2,0,2,2,1,2,1,0,1,0,1,2,0,0,1,1,2,2,0,2,1,0,1,0,1,0,0,1,0,0,1,0,2,1,0,0,1,0,2,1,2,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.116666667E-01,300,37,47,49,47,35,31,37,40,35,36,38,37,41,31,22,37,26,18,26,26,28,22,27,22,18,23,25,22,20,17,9,26,21,15,20,18,26,17,18,15,17,27,21,21,28,12,10,20,16,9,10,19,15,3,7,15,13,15,11,12,3,12,6,10,10,6,5,6,5,8,11,5,7,8,6,8,6,4,1,5,9,8,8,6,10,1,6,2,4,7,4,6,10,12,9,3,7,7,2,5,8,2,2,1,4,6,4,4,4,5,2,3,3,4,6,3,7,3,3,4,1,4,2,4,1,1,0,3,1,1,2,3,1,2,2,1,1,4,2,1,3,3,0,1,2,4,1,1,4,2,0,3,3,2,1,2,1,1,3,0,0,1,3,1,3,0,1,0,1,1,0,3,2,0,1,0,2,0,0,1,2,1,4,2,0,1,2,3,1,5,2,0,1,0,1,1,0,1,1,1,0,0,0,1,1,3,1,1,1,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,0,2,1,1,2,4,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,1,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0.116666667E-01,300,47,40,39,23,53,47,40,37,43,45,35,30,33,38,30,41,29,39,29,32,27,27,29,24,28,24,23,22,25,24,24,15,24,19,22,18,19,24,18,15,17,20,6,16,17,13,10,13,11,16,12,16,14,9,10,6,7,9,12,9,8,13,8,9,11,4,12,17,16,6,6,5,7,11,7,5,6,5,6,9,5,6,9,7,4,2,4,4,8,6,2,7,7,8,3,4,7,3,6,5,3,4,6,1,2,2,0,1,1,2,0,4,3,5,0,1,2,6,3,1,4,2,7,1,3,1,2,1,1,4,2,1,1,4,1,2,1,1,0,0,2,2,3,2,3,1,2,1,1,0,3,2,0,0,2,0,0,1,0,1,0,4,2,1,0,1,1,0,3,3,1,0,1,2,0,1,0,0,1,1,1,1,0,1,3,0,2,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,3,0,2,0,2,1,0,0,2,1,0,1,0,0,3,1,0,1,0,0,1,1,0,1,0,0,2,0,0,2,0,0,2,1,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,1,1
0.116666667E-01,300,49,51,40,48,28,36,30,29,39,35,38,27,29,35,30,23,28,24,25,31,37,31,21,24,18,23,21,21,20,19,21,17,15,15,23,12,21,14,17,17,20,15,10,12,7,16,9,14,14,15,14,10,18,13,13,15,12,8,13,8,8,8,11,3,9,10,4,15,8,11,13,8,6,6,10,11,7,4,9,4,4,8,5,9,9,11,8,6,7,10,7,7,3,7,7,5,6,3,8,3,4,4,5,4,6,6,8,3,4,2,3,3,3,4,2,2,4,5,2,5,5,1,1,2,5,3,2,2,1,6,2,2,4,2,7,8,2,2,5,3,2,2,3,5,4,0,6,5,3,2,1,3,2,1,0,0,0,1,3,0,0,1,2,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,2,2,2,0,2,0,5,0,0,4,0,0,0,0,3,3,1,2,2,1,0,1,2,1,0,2,0,0,1,1,0,3,0,2,0,0,0,1,1,3,1,0,2,0,0,3,1,2,0,1,0,1,1,0,1,1,1,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,2,0,2,0,0,0,0,0,1,0,1,1,3,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.116666667E-01,300,41,38,40,21,30,27,30,38,39,31,39,26,34,35,22,36,31,40,35,26,21,25,25,30,21,16,18,19,23,18,20,25,23,23,21,20,22,15,21,17,19,14,16,16,17,11,12,15,10,17,14,11,16,12,11,9,13,12,4,9,14,12,12,7,9,7,6,13,11,5,8,10,10,9,8,5,4,4,16,4,6,3,6,6,6,4,10,4,1,8,7,4,6,5,7,7,3,3,5,6,4,2,4,1,0,5,4,3,7,4,1,9,7,2,3,5,2,6,3,4,4,2,1,5,1,2,4,1,5,2,1,4,3,0,0,2,3,2,1,2,3,3,1,1,2,2,1,4,1,4,2,4,3,2,0,1,1,0,2,2,1,3,2,1,2,2,1,2,6,0,3,0,1,2,2,1,3,2,4,2,2,3,1,0,0,1,2,1,1,0,2,2,1,1,2,1,1,1,1,3,2,1,1,3,4,2,0,1,2,0,1,1,1,1,0,3,1,2,0,2,1,0,1,2,1,0,1,0,0,2,0,0,0,0,0,1,0,1,1,0,2,2,1,2,3,1,1,2,0,0,1,0,1,1,0,1,0,0,0,3,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.116666667E-01,300,24,33,49,37,36,44,32,32,31,26,39,33,20,33,34,32,23,26,24,30,27,19,23,28,16,19,26,19,18,26,18,22,23,18,14,11,14,17,17,19,19,13,15,15,14,19,13,18,16,15,16,22,14,13,8,12,13,9,13,10,15,10,14,12,5,6,13,6,8,6,12,12,10,6,3,7,6,7,7,8,10,6,8,10,7,9,11,9,3,3,7,2,5,5,6,7,4,4,5,5,5,5,8,8,7,7,5,1,4,2,5,1,7,1,5,6,3,6,4,4,1,7,1,3,6,2,4,4,5,9,3,2,1,2,2,0,2,2,3,0,1,1,5,2,2,5,3,1,2,2,0,2,2,0,0,1,1,1,1,0,1,1,2,2,1,1,0,1,1,0,0,3,2,1,2,0,3,1,2,0,3,2,0,2,0,1,1,1,2,2,0,0,2,1,0,0,1,3,1,0,4,1,1,5,3,1,0,0,1,1,1,0,0,1,2,0,3,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,3,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,1,0,1,2,0,2,0,2,1,2,0,1,0,1,1,0,1,1,0,0,2,0,0,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
0.116666667E-01,300,48,48,43,42,47,38,47,38,33,26,31,29,35,22,26,32,31,35,33,23,22,30,31,22,16,27,21,17,18,28,21,15,20,20,17,14,21,16,13,15,10,10,12,20,11,16,11,10,10,20,13,15,14,16,10,16,16,9,10,7,17,6,13,5,5,7,11,7,7,8,13,10,8,6,8,12,6,5,7,10,4,11,2,8,3,6,6,9,5,5,4,7,8,6,6,7,3,3,8,3,3,3,5,4,6,3,6,4,4,2,3,3,4,1,4,5,3,3,0,4,3,2,4,2,3,2,3,3,3,5,5,2,1,0,1,1,2,1,3,2,2,2,2,0,1,1,0,2,0,2,1,1,1,5,4,2,0,2,0,2,2,1,0,2,2,1,2,0,2,1,2,4,1,0,2,4,0,0,3,1,1,0,2,3,2,1,2,1,1,1,1,0,1,1,2,0,0,1,1,1,0,0,2,4,0,2,0,0,0,0,2,1,1,2,0,0,1,0,1,2,1,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,2,0,1,0,1,0,1,2,0,1,1,0,0,3,2,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0
0.116666667E-01,300,32,49,21,44,41,32,43,32,41,26,22,24,20,40,28,29,35,27,23,28,31,20,23,21,23,24,23,15,21,20,23,20,24,14,18,17,16,14,19,21,15,18,18,14,12,10,16,12,9,10,17,18,11,14,9,15,21,12,14,13,14,11,11,12,8,12,9,13,9,9,15,7,9,8,4,10,7,4,9,5,11,11,7,10,7,5,7,5,4,5,5,3,6,5,7,9,9,5,5,5,2,6,7,3,5,4,4,2,3,2,4,5,3,3,5,6,3,1,1,5,4,2,2,2,3,3,3,1,7,2,2,1,2,3,1,3,3,3,3,3,3,3,2,2,2,0,4,5,4,0,1,1,1,2,2,1,2,0,2,2,1,4,1,1,0,0,3,2,1,1,2,0,2,1,1,1,1,1,0,0,1,1,0,6,2,0,1,0,1,2,3,2,2,2,1,1,1,3,1,0,0,2,2,0,1,1,2,1,0,1,2,1,2,1,0,2,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,2,0,1,0,0,0,1,1,1,1,1,0,0,1,3,1,1,1,0,2,1,2,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
