0.998654902,0.998543203,0.999009430,0.997552395,0.996738195,0.997493267,0.999716401,0.999854445,0.996658146,0.999562979,0.999112070,0.997539103,0.998936236,0.999996901,0.998070836,0.999216259,0.997034132,0.997492671,0.999580622,0.998380601,0.997947216,0.998586833,0.999490559,0.999356031,0.997218549,0.996906042,0.999944866,0.998303056,0.999404490,0.997368991,0.999749184,0.997005105,0.996924818,0.996583581,0.997293174,0.999679148,0.996960044,0.999859035,0.999363899,0.999008775,0.998166502,0.996957779,0.998712122,0.997656941,0.998048544,0.999355853,0.998957455,0.998750806,0.997903168,0.998884022,0.999925196,0.997593582,0.997800887,0.999529123,0.997463882,0.998988986,0.997610390,0.999245703,0.999418318,0.999846578,0.999533713,0.998742521,0.999304771,0.997552454,0.999766529,0.998613894,0.999214232,0.996814609,0.999077797,0.999322236,0.998599827,0.999451876,0.998769283,0.999080181,0.998480260,0.998917282,0.998334348,0.998978615,0.999115050,0.999512970,0.998417258,0.998564482,0.999847293,0.997517705,0.999338388,0.999998271,0.998576164,0.998052180,0.998329163,0.999916613,0.999224603,0.999740601,0.997743607,0.999015450,0.999849498,0.997774720,0.999006689,0.999840856,0.997288525,0.999010563,0.999057353,0.998496175,0.997741461,0.998932421,0.998993456,0.997473240,0.998304367,0.999081850,0.999956250,0.999857247,0.998692930,0.997933090,0.999894679,0.999404073,0.999509811,0.999196887,0.998130143,0.999366701,0.999126017,0.999770164,0.999336123,0.997490048,0.999339283,0.998005748,0.999856055,0.998659849,0.999154389,0.998625696,0.998575389,0.999970317,0.998225927,0.999580979,0.999950707,0.999791622,0.997857034,0.998413563,0.999574244,0.999236643,0.999310195,0.999029219,0.999012947,0.998907626,0.998743773,0.998860657,0.998483777,0.999732733,0.998195171,0.998817682,0.998556077,0.999025822,0.999593258,0.999575317,0.998663127,0.998420060,0.999031961,0.998876512,0.998772442,0.999069273,0.999851048,0.998400748,0.998965919,0.999512374,0.999246895,0.999878824,0.998837709,0.999297440,0.997985184,0.998926163,0.999472320,0.999591708,0.999836326,0.998266041,0.999424279,0.999095380,0.998619795,0.999644935,0.998710155,0.999372721,0.999603033,0.997990549,0.998944879,0.998066485,0.999297500,0.999437988,0.999914646,0.999934554,0.998944640,0.998952270,0.998416066,0.999030650,0.999614060,0.999904990,0.999083042,0.999665856,0.998033524,0.999894857,0.998810232,0.999487221,0.998454392,0.999027908,0.996013880,0.994268239,0.985230863,0.997946858,0.995028734,0.995359123,0.993470609,0.994164646,0.993746877,0.993204772,0.994653881,0.999253273,0.995847344,0.997177541,0.999702692,0.994787812,0.999426425,0.996476412,0.997624576,0.999688864,0.997550070,0.996990860,0.996770203,0.996740520,0.999486029,0.995300472,0.998840511,0.997148097,0.993466198,0.995836079,0.998682082,0.998003542,0.997831404,0.996520877,0.999928653,0.995580375,0.998286068,0.998647749,0.998147130,0.998465121,0.998984933,0.996256292,0.994095147,0.999501228,0.998920560,0.998367488,0.998086989,0.999232054,0.997695029,0.999377787,0.995736957,0.999174714,0.999218881,0.998651266,0.998503625,0.999703288,0.996769249,0.997162879,0.999504685,0.997708499,0.998031795,0.998496830,0.998340070,0.998510718,0.999312997,0.998106301,0.998696625,0.995273054,0.999263346,0.997424126,0.998923481,0.999013007,0.998033524,0.997200012,0.998806238,0.999856889,0.995344162,0.998014867,0.998645067,0.998239875,0.998589575,0.995771468,0.998960018,0.999343932,0.997936964,0.997361839,0.999455810,0.999399662,0.998249531,0.999864817,0.999195457,0.997117043,0.998929143,0.997337401,0.996374547,0.998977482,0.996192753,0.999983847,0.997144639,0.998365104,0.999773622,0.998912871,0.997185826,0.999304593,0.998631358,0.999081969,0.999289930,0.995356262,0.998752236,0.996484160,0.998578787,0.997818708,0.999241233,0.997294664,0.999349713,0.996595919,0.999435246,0.999101877,0.999509513,0.999675095,0.996596277,0.999041378,0.997836411,0.997030556,0.998635113,0.996300399,0.999422073,0.994353712,0.999951482,0.999831676,0.999541283,0.999531209,0.999471843,0.998235703,0.999297440,0.997898579,0.999050736,0.999678433,0.999410927,0.996371388,0.998143852,0.999615610,0.999371350,0.999851346,0.997156501,0.998411715,0.999984980,0.996863723,0.999550045,0.997683525,0.998708844,0.999023020,0.999437630,0.997550189,0.999574363,0.999964833,0.998483717,0.998615742,0.998625636,0.999660909,0.996917546,0.996462643,0.998987496,0.998478830,0.999897957,0.997914255,0.998269916,0.997202933,0.999140501,0.997215211,0.999902904,0.997683465,0.998761892,0.996842802,0.999620140,0.999260545,0.999049425,0.998661995,0.999355197,0.998035073,0.999877632,0.999125361,0.997589946,0.998809695,0.999799609,0.997762084,0.999159217,0.998644114,0.997589350,0.999565959,0.999714315,0.999863625,0.997707963,0.999985993,0.999194860,0.999384463,0.997384250,0.996639550,0.998377442,0.999515712,0.997549415,0.997860312,0.999018073,0.997962773,0.998629212,0.998165131,0.999500394,0.997450948,0.998347640,0.999802053,0.997871637,0.999374986,0.999512613,0.998489082,0.997350395,0.998810768,0.998405814,0.999687254,0.999110460,0.999301374,0.999476314,0.999330461,0.999785662,0.998328090,0.997271419,0.999678552,0.999592543,0.999273419,0.999592245,0.998340309,0.999121547,0.999582291,0.999663353,0.994101048,0.996294618,0.999835193,0.998558283,0.999941111,0.998456597,0.997393072,0.999871135,0.997886837,0.999504268,0.997619987,0.998143911,0.999580801,0.999739766,0.998029709,0.998574376,0.998907447,0.999948859,0.998815954,0.999907792,0.999388874,0.997784615,0.999233067,0.998600662,0.999718606,0.999647856,0.999188542,0.998060107,0.997220457,0.998784363,0.998343349,0.999662697,0.999884963,0.999789655,0.999822915,0.999648273,0.999628067,0.999607623,0.999228120,0.998799980,0.999056816,0.999832332,0.999188483,0.999254704,0.998845041,0.999367416,0.998611808,0.998810709,0.999626696,0.998865843,0.997273862,0.996845543,0.997566402,0.998604000,0.998556793,0.999079287,0.999380410,0.997332036,0.999103427,0.997835100,0.999196410,0.998828650,0.997993171,0.999497592,0.999118209,0.997408032,0.997921765,0.999752820,0.998729825,0.994891047,0.999781072,0.998919666,0.999867201,0.997646391,0.998429358,0.998621464,0.997397602,0.999235511,0.999153197,0.999482572,0.998372138,0.998833001,0.999538898,0.998906493,0.999172628,0.999863505,0.999922156,0.998672605,0.998060405,0.998498857,0.997309864,0.999046922,0.997210503,0.998683631,0.999112725,0.999895573,0.999911904,0.998746336,0.999370158,0.999043405,0.997418761,0.998228967,0.997631729,0.998494864,0.998071790,0.999794245,0.998907506,0.998199880,0.999608099,0.999678373,0.999554753,0.999085009,0.996266484,0.999035120,0.998113573,0.997308135,0.999039769,0.999633014,0.998499632,0.997705638,0.999025643,0.999087751,0.997720897,0.999822974,0.999626994,0.999785960,0.999462187,0.999882162,0.998529315,0.999665678,0.998156369,0.999528050,0.999550760,0.999240994,0.997775853,0.999395907,0.999018312,0.999534190,0.998306692,0.999724925,0.998893082,0.999642253,0.999324262,0.998864353,0.999705672,0.996746302,0.996721089,0.998698533,0.999107301,0.997500300,0.997110367,0.999490917,0.998297393,0.999629259,0.999767184,0.999196589,0.999307394,0.999547362,0.997272909,0.997767210,0.999888718,0.999771535,0.999130368,0.998727083,0.998850226,0.999730289,0.998275995,0.999488115,0.999420941,0.998376489,0.999763668,0.999520779,0.999447048,0.997013569,0.999406815,0.999051571,0.998308241,0.998316646,0.996764481,0.999081731,0.999700069,0.999521554,0.998747230,0.999860883,0.998559773,0.999728203,0.996848643,0.996490538,0.999773860,0.998290360,0.999923110,0.998795211,0.998660147,0.998920262,0.998208642,0.998824000,0.997884810,0.997879505,0.997991264,0.998013735,0.996564627,0.999756753,0.999536633,0.999877155,0.998503804,0.999878168,0.998596370,0.998313665,0.999338984,0.998848498,0.997252882,0.997357368,0.999242425,0.998768747,0.998142779,0.998711288,0.998241961,0.999316752,0.999325275,0.997477412,0.998366773,0.996931911,0.995096445,0.999670923,0.999982953,0.997011364,0.997976840,0.999304891,0.997695386,0.998207927,0.999633133,0.998486280,0.997610331,0.999620557,0.999201477,0.997972548,0.999449432,0.997703314,0.999401987,0.999136567,0.996374249,0.998895109,0.999904215,0.999271095,0.999216616,0.998438656,0.998196006,0.999802411,0.999567211,0.999357462,0.998572826,0.999917448,0.999117434,0.999858439,0.999751627,0.998460174,0.997977376,0.998142421,0.999708831,0.999537468,0.998979688,0.999228895,0.999293447,0.998772025,0.999625564,0.998492599,0.999513209,0.999290943,0.999566913,0.998652339,0.999126494,0.999064565,0.999499261,0.998543322,0.999196410,0.998161137,0.999436557,0.999137402,0.999687076,0.998079777,0.996880054,0.998812795,0.999651194,0.998019040,0.999787331,0.999172390,0.997588992,0.999759495,0.998665392,0.998459756,0.999819756,0.997973144,0.999124825,0.999993265,0.999995589,0.998449802,0.999037206,0.999952257,0.997810364,0.998640358,0.999995589,0.998877645,0.999046206,0.999233723,0.999798894,0.998160303,0.999462664,0.997839570,0.999924242,0.999035418,0.997714937,0.998742998,0.999766529,0.998560965,0.998749375,0.999721646,0.998446405,0.998705804,0.999106467,0.999708295,0.999350309,0.999602199,0.997990906,0.999208093,0.998453557,0.999100745,0.996301115,0.997730792,0.999959171,0.996687591,0.997293591,0.997746587,0.998929441,0.999181271,0.999076843,0.998719573,0.998461902,0.998330235,0.998193920,0.998068273,0.999762475,0.998149574,0.998910248,0.998109460,0.999735534,0.999912262,0.999129713,0.999417365,0.999825895,0.999182105,0.998355389,0.999041617,0.998134851,0.999263048,0.997059941,0.997956455,0.998248756,0.999503076,0.999541521,0.998920083,0.997753501,0.998939693,0.999555767,0.999064386,0.996632695,0.999190092,0.998672545,0.999694467,0.999155939,0.998340964,0.999411762,0.998896837,0.998879552,0.999230623,0.998458862,0.997337043,0.997524738,0.998420656,0.999985218,0.998824000,0.998624742,0.999296546,0.999302685,0.999146700,0.998410583,0.999612987,0.998998702,0.997583926,0.999534786,0.999724984,0.999671161,0.998765528,0.997002542,0.999222755,0.999033868,0.998212576,0.998828709,0.999474049,0.999021232,0.996833205,0.999820530,0.997949600,0.996214271,0.998420000,0.999027371,0.997461677,0.999262512,0.998506188,0.998422265,0.998017430,0.998350441,0.998281300,0.998997569,0.998371184,0.999909222,0.998842180,0.999855459,0.998674870,0.997778416,0.999405921,0.999738812,0.999640703,0.999513686,0.999613225,0.996697187,0.997116029,0.997995436,0.999782324,0.999766588,0.998541176,0.999957085,0.998075604,0.998753011,0.997917950,0.999498487,0.998867095,0.999951720,0.999906123,0.998848915,0.999470949,0.997155130,0.999858379,0.999907374,0.998903930,0.999410450,0.998329699,0.999874055,0.999638319,0.999030530,0.999449790,0.999289572,0.999052405,0.997284949,0.999873757,0.997279465,0.999408007,0.999664664,0.999308884,0.999309063,0.998787522,0.999849617,0.999917150,0.997922063,0.998957336,0.996924579,0.996570230,0.999528587,0.998612344,0.998911560,0.997107923,0.998535275,0.998382926,0.999693990,0.999658525,0.998560607,0.999649465,0.999513388,0.998719335,0.999004602,0.999545693,0.999822676,0.999427974,0.999159157,0.998686075,0.999810636,0.997771740,0.997349799,0.999586046,0.999651253,0.997611880,0.999753952,0.999786377,0.999129951,0.998382807,0.998605669,0.998973548,0.998567462,0.999857306,0.998456657,0.996577680,0.996698737,0.997720003,0.999233842,0.998434186,0.999011695,0.999913096,0.999484718,0.999473691,0.997741163,0.998857915,0.998512149,0.999720633,0.999937296,0.999390483,0.997954011,0.997925460,0.995703697,0.996573210,0.999102175,0.999486208,0.999817908,0.999741197,0.998482227,0.998489857,0.999378145,0.998520851,0.999291360,0.999490976,0.998387694,0.998051882,0.998913348,0.998526156,0.996688247,0.999417186,0.999500215,0.999133110,0.998658895,0.998942792,0.996876299,0.998109460,0.997312903,0.998879850,0.998981714,0.998808324,0.998702586,0.998386502,0.994324684,0.999873042,0.997584105,0.999422133,0.997807622,0.997754216,0.999036193,0.997626841,0.997479975,0.999544740,0.998606682,0.997954249,0.999714553,0.999376893,0.999972880,0.999531448,0.998718083,0.999672353,0.998013496,0.998285472,0.999722660,0.999712229,0.999922156,0.999112368,0.999354064,0.999104023,0.998557210,0.999894261,0.997465312,0.997874975,0.998923242,0.998115420,0.997422636,0.999669254,0.999341190,0.999875188,0.999593019,0.998892725,0.998854101,0.999568939,0.998045683,0.999115050,0.998075187,0.999849558,0.997721791,0.998054743,0.999162257,0.999310017,0.999598563,0.999878049,0.998746634,0.998343945,0.998319328,0.998679996,0.997822285,0.998754263,0.999216616,0.999863565,0.999497294,0.998500407,0.999936938,0.999784768,0.998673320,0.998896241,0.998962522,0.998458207,0.997447193,0.998420715,0.997827590,0.997276366,0.999290466,0.998493612,0.999152482,0.999982774,0.999243319,0.999376297,0.996895730,0.997515798,0.999482870,0.999234796,0.999964833,0.998016059,0.999746263,0.999831378,0.998676658,0.997410476,0.999085546,0.999758124,0.999946415,0.999196231,0.998057544,0.999658227,0.998720169,0.998875976,0.998557687,0.999507427,0.999849737,0.999483347,0.997747302,0.998856902,0.999074340,0.999313056,0.997804344,0.998021722,0.998362720,0.999825120,0.997530460,0.998863697,0.997984171,0.999925971,0.998117208,0.998754203,0.999023139,0.999147713,0.998690009,0.998455048,0.999126613,0.997845948,0.999573708,0.999453425,0.998391569,0.999919236,0.998775482,0.999062240,0.999512255,0.998643219,0.999447703,0.998808861,0.999094725,0.998733759,0.998918772,0.999728203,0.998021543,0.999832630,0.999750733,0.999729872,0.999176800,0.999696136,0.998837411,0.997435510,0.999315262,0.997937799,0.999505460,0.999183178,0.997290313,0.997571230,0.997598767,0.998401284,0.998813450,0.999578178,0.998851657,0.999136090,0.998887837,0.997668862,0.999597013,0.998970568,0.998421550,0.997610927,0.998281002,0.998195291,0.998134732,0.999230623,0.998450696,0.999184489,0.999780178,0.995254636,0.997282088,0.997955859,0.999829412,0.999283671,0.997898221,0.999401867,0.996246219,0.999715745,0.997875452,0.999077260,0.998247802,0.997939289,0.998500109,0.999035239,0.999231935,0.996481419,0.998929918,0.997906387,0.998719871,0.999081790,0.999165356,0.998953044,0.999420702,0.998787463,0.998754144,0.999007642,0.999318719,0.999276578,0.999694824,0.999441564,0.999483287,0.998501182,0.997678697,0.999910712,0.999905944,0.998946011,0.999360025,0.999278486,0.999536335,0.997737885,0.999868155,0.998914480,0.997341871,0.995660245,0.998322010,0.999395609,0.998267233,0.998814702,0.999124646,0.996208549,0.997595549,0.999804199,0.998607755,0.997742772,0.998820305,0.998570442,0.999066830,0.999285996,0.998779655,0.999871254,0.999366105,0.999833405,0.997711957,0.998797357,0.998117089,0.995502293,0.997862279,0.999074399,0.999543846,0.999202609,0.999286652,0.998233318,0.997898936,0.998449743,0.997967005,0.999895573,0.999859035,0.999823391,0.997465193,0.998740792,0.999226868,0.999146819,0.999182522,0.997153640,0.999344647,0.998068273,0.999758542,0.997897387,0.999833167,0.996704876,0.998003304,0.999107957,0.998759449,0.998797238,0.999392927,0.998428226,0.998151481,0.999937713,0.999477684,0.997712135,0.997578979,0.998031974,0.999683499,0.999500930,0.997678936,0.999842942,0.998246014,0.998760343,0.998295367,0.999133289,0.999009371,0.998695970,0.998716116,0.996272802,0.999723256,0.999998689,0.997338474,0.998113692,0.999379635,0.997597039,0.997872591,0.999384940,0.999810636,0.998939097,0.999720573,0.998196125,0.999577701,0.998821437,0.997861087,0.996604621,0.998715043,0.998349607,0.997961938,0.998918891,0.999055922,0.999186993,0.999578118,0.997314334,0.999285519,0.998352945,0.999749005,0.999820948,0.998571515,0.998525500,0.997411668,0.999193251,0.998864114,0.998783827,0.998891234,0.999878228,0.999821782,0.999177933,0.999355793,0.998474121,0.998309135,0.999286890,0.996927977,0.999950767,0.999569893,0.997930944,0.998649418,0.999162734,0.998634279,0.999389827,0.997841239,0.999214172,0.998491108,0.996697903,0.998333335,0.997016907,0.999636352,0.998777926,0.998997927,0.999885023,0.997983873,0.997283816,0.998419523,0.999566197,0.998095155,0.999976575,0.999405921,0.998983681,0.999734879,0.999078333,0.998881638,0.997003496,0.999399722,0.999992847,0.997786939,0.996411860,0.998735368,0.999194324,0.999606311,0.999994338,0.998911440,0.999861896,0.998064876,0.998725772,0.999218702,0.997415304,0.996733129,0.999149919,0.998783350,0.997411251,0.999267697,0.999785125,0.997686863,0.997736752,0.998517931,0.998308361,0.999097228,0.998874068,0.998043954,0.999498010,0.999159098,0.999044895,0.997848451,0.997669458,0.998995185,0.998628199,0.998706043,0.997944474,0.998832047,0.999899924,0.999652863,0.999361932,0.996855378,0.999066949,0.998403907,0.999541104,0.996300340,0.999457538,0.999055266,0.998852849,0.998973608,0.998933554,0.999977052,0.999722064,0.999767125,0.997774065,0.999874413,0.998508394,0.997875154,0.999311745,0.998410523,0.998754382,0.997569323,0.999787569,0.999571800,0.999419808,0.999728143,0.999713838,0.998131037,0.999105036,0.997282624,0.999085307,0.997186303,0.999697745,0.999697685,0.998932660,0.998708963,0.998040199,0.999600589,0.999567568,0.997784615,0.999147892,0.998721898,0.999095917,0.998377383,0.999375820,0.997683465,0.999162197,0.998633265,0.999903917,0.999572337,0.999968767,0.998869061,0.999769390,0.999166191,0.997154772,0.999473631,0.999885380,0.998321235,0.998958588,0.999549508,0.998779774,0.999152660,0.999210060,0.999155462,0.999295413,0.997738063,0.999920607,0.999396503,0.996972501,0.999586701,0.998988390,0.998598814,0.998254299,0.997695088,0.998409808,0.998277903,0.998425901,0.999971807,0.999303818,0.996406198,0.999849856,0.999433398,0.999077082,0.998684645,0.999320865,0.998583019,0.997423351,0.998261690,0.999873459,0.999833286,0.997103214,0.998017728,0.997440696,0.997530103,0.998123646,0.999499381,0.998734415,0.998217881,0.998630583,0.997324288,0.999777734,0.998881042,0.999622107,0.998964548,0.999906659,0.999426007,0.998834729,0.999787688,0.999318779,0.998104811,0.999278963,0.999761999,0.998451412,0.997177958,0.999715269,0.996975958,0.998272181,0.998248577,0.998792052,0.999020696,0.999475777,0.997654617,0.999213338,0.999722302,0.998050749,0.996274054,0.998867393,0.997975230,0.996290922,0.999868929,0.998783290,0.999193192,0.999442458,0.998503983,0.999759793,0.998267472,0.996888518,0.999971151,0.998528361,0.998181701,0.998112321,0.998372853,0.999712467,0.998980999,0.998453796,0.999066949,0.998275101,0.998726606,0.998471081,0.995042980,0.999448895,0.999443531,0.999782205,0.998938024,0.998284638,0.996964037,0.999304056,0.998269200,0.999428511,0.999768853,0.999524176,0.998887241,0.999730647,0.999714971,0.999192834,0.998674929,0.998019516,0.999291062,0.999909818,0.998532891,0.998398006,0.999517083,0.999682307,0.998215854,0.999365926,0.996082306,0.998392761,0.999512553,0.999776125,0.997611523,0.999874830,0.998112917,0.998297513,0.998171568,0.998338163,0.999869347,0.997387230,0.999762654,0.997829616,0.998150885,0.997699082,0.997224331,0.998822033,0.999641597,0.998765588,0.997646153,0.998433590,0.998658299,0.999916494,0.999684274,0.998709083,0.997783065,0.999088466,0.999656320,0.999030828,0.998554826,0.998589933,0.996408820,0.999474466,0.998927891,0.999347150,0.998763740,0.999254763,0.999129295,0.998506665,0.998871446,0.998154640,0.998093426,0.998430908,0.996984363,0.999322653,0.999524951,0.995739639,0.998534739,0.999228776,0.997414470,0.999492586,0.998182774,0.998744607,0.998558760,0.999682724,0.999167502,0.996737599,0.999574602,0.999809086,0.999075651,0.999300718,0.999638617,0.999093592,0.997773707,0.997519493,0.996952295,0.996683776,0.999308228,0.999157846,0.998444617,0.999532402,0.998753071,0.998732924,0.999848545,0.999103785,0.999623954,0.997401953,0.998939276,0.997981071,0.998322368,0.998856902,0.997548461,0.996887803,0.997480273,0.999773622,0.999347806,0.998954713,0.999680817,0.997956276,0.998877823,0.997860849,0.997444332,0.998636961,0.998764455,0.998445392,0.996710360,0.998771191,0.999722719,0.997699142,0.998442829,0.999728560,0.998448193,0.995251954,0.999700010,0.999200284,0.996660352,0.999065816,0.999980807,0.999707043,0.998366475,0.998794436,0.997073829,0.998389065,0.999560833,0.998774707,0.997506559,0.997626007,0.999642015,0.999962568,0.999595940,0.997677922,0.996759593,0.999785185,0.997316062,0.999634027,0.998593032,0.999424398,0.998754561,0.999071300,0.998019397,0.999441564,0.996457756,0.999273419,0.999351680,0.998256207,0.995683610,0.998815060,0.996510684,0.997307897,0.999521136,0.998501539,0.997595608,0.998473823,0.998051703,0.999234617,0.999756873,0.995621681,0.999554336,0.998525858,0.998869359,0.997810185,0.999530196,0.999696672,0.998180151,0.999861777,0.999653518,0.998817384,0.996554196,0.997643650,0.996084094,0.998480141,0.995763540,0.998752475,0.998474538,0.997529626,0.996481538,0.999035418,0.999468982,0.999107718,0.996865571,0.999576092,0.998329341,0.998829961,0.999595225,0.996710777,0.998712480,0.993915975,0.999696732,0.997404814,0.997941077,0.996733189,0.999895334,0.999795139,0.996891975,0.995741189,0.999212861,0.996135652,0.998753667,0.999494791,0.996816337,0.998852730,0.999788940,0.998402774,0.996966600,0.998473585,0.999553978,0.998900533,0.997821152,0.996782780,0.997159719,0.998987615,0.997449577,0.998538792,0.997204721,0.997712314,0.995969653,0.999179006,0.998682976,0.997411549,0.998624444,0.996458948,0.997787893,0.999525368,0.998467267,0.996041477,0.998373032,0.999377131,0.997792721,0.995605469,0.998515844,0.995855331,0.999298215,0.998207927,0.995405018,0.998905241,0.996491015,0.999128222,0.998273551,0.994749188,0.999633551,0.999708295,0.999225080,0.994302809,0.997375369,0.997193277,0.995338500,0.996606112,0.999305844,0.994065464,0.999216080,0.995063901,0.998719931,0.988763750,0.996852279,0.999890089,0.994408131,0.992898405,0.994028389,0.995537877,0.996794283,0.997130871,0.983192801,0.999678135,0.998608708,0.998845518,0.998866141,0.998695791,0.998917043,0.999987960,0.998166025,0.999417722,0.999830127,0.998798728,0.999906301,0.999402881,0.999435723,0.999279261,0.999011457,0.998408556,0.998961449,0.999360800,0.999392271,0.999184489,0.998812973,0.998819709,0.999884129,0.999435484,0.998904705,0.998555183,0.999730468,0.999884069,0.999509096,0.997854590,0.999718368,0.999362707,0.998879731,0.999410570,0.999232769,0.999243021,0.998856425,0.999688923,0.997900724,0.999834478,0.999277949,0.998609960,0.998675466,0.999364495,0.998452663,0.998960257,0.998416662,0.999939382,0.998219907,0.999006867,0.998781383,0.998828769,0.998380959,0.998708129,0.999171257,0.999960363,0.998577714,0.998279333,0.999925792,0.998126745,0.998728335,0.999214053,0.999810934,0.998038352,0.997643173,0.998592734,0.999097466,0.999459803,0.998683751,0.999349833,0.998001754,0.999976933,0.999165058,0.998501956,0.998398364,0.998246849,0.999615073,0.998212755,0.999773383,0.998751700,0.999725997,0.999837935,0.998568058,0.998627543,0.997928381,0.999964356,0.998819232,0.999927521,0.998859763,0.999399006,0.998781562,0.999995291,0.997735441,0.999934196,0.998394489,0.999263525,0.997220933,0.999333620,0.999921501,0.997117102,0.998426855,0.998411238,0.998413622,0.997841418,0.997852266,0.999954700,0.999495149,0.997804463,0.999661565,0.997927010,0.999740183,0.999702096,0.998768210,0.998888612,0.999171436,0.999441445,0.998148322,0.998620391,0.997018039,0.998972654,0.999105155,0.997924209,0.999020457,0.999206245,0.997634292,0.998787642,0.998295963,0.999194026,0.997576892,0.998199701,0.997313917,0.998657167,0.998594940,0.999122322,0.998382211,0.999014378,0.998241246,0.999369681,0.999483764,0.999051690,0.999421716,0.998084962,0.999332368,0.998396337,0.997999847,0.999671698,0.998608172,0.999632418,0.997286201,0.998970985,0.997347593,0.998012841,0.997306645,0.999948144,0.998299181,0.996615767,0.998674393,0.999205291,0.999986053,0.998201966,0.997237265,0.999324679,0.999363244,0.999617577,0.999506235,0.998528361,0.997371435,0.999158978,0.999364614,0.998885870,0.998269737,0.998062849,0.999537766,0.998815119,0.998605013,0.997287333,0.997661591,0.997966766,0.998366296,0.997748971,0.996738970,0.998861909,0.998187661,0.999952614,0.998875082,0.999665916,0.996646821,0.997924328,0.999599576,0.996476769,0.997277498,0.999262273,0.998264790,0.997431576,0.996722698,0.996883273,0.996379733,0.999330819,0.999066055
